id,first_name,middle_name,last_name,email,email_confidence,email_do_not_call,phone_number,phone_number_confidence,phone_number_do_not_call,status,segment_id
267,Andrew,Mathew,PERES,APERES@donotcontact.cbm,0.7315928126941594,True,8060365268,0.1264681005405509,False,lapsed,6
267,Andrew,Mathew,PERES,AndrewPERES@fakedomain.eru,0.3171963759003802,False,8060365268,0.1264681005405509,False,lapsed,6
267,Andrew,Mathew,PERES,Andrew.PERES@donotcontact.cbm,0.13478156600499547,False,8060365268,0.1264681005405509,False,lapsed,6
268,Riley,Brandon,WILCOX,Riley.WILCOX@untrustworthy.oeg,0.7177107499793716,False,8819059155,0.2518393458378171,True,prospect,4
268,Riley,Brandon,WILCOX,Riley.WILCOX@untrustworthy.oeg,0.31975276208667447,False,9174762390,0.24778039590070589,True,prospect,4
268,Riley,Brandon,WILCOX,Riley.WILCOX@fakedomain.eru,0.7546694895388738,False,8819059155,0.2518393458378171,True,prospect,4
268,Riley,Brandon,WILCOX,RileyWILCOX@donotcontact.cbm,0.2623545011432987,False,9174762390,0.24778039590070589,True,prospect,4
268,Riley,Brandon,WILCOX,Riley.WILCOX@untrustworthy.oeg,0.6711187177742146,False,8819059155,0.2518393458378171,True,prospect,4
268,Riley,Brandon,WILCOX,Riley.WILCOX@untrustworthy.oeg,0.7177107499793716,False,9174762390,0.24778039590070589,True,prospect,4
268,Riley,Brandon,WILCOX,Riley.WILCOX@untrustworthy.oeg,0.31975276208667447,False,8819059155,0.2518393458378171,True,prospect,4
268,Riley,Brandon,WILCOX,Riley.WILCOX@fakedomain.eru,0.7546694895388738,False,9174762390,0.24778039590070589,True,prospect,4
268,Riley,Brandon,WILCOX,RileyWILCOX@donotcontact.cbm,0.2623545011432987,False,8819059155,0.2518393458378171,True,prospect,4
268,Riley,Brandon,WILCOX,Riley.WILCOX@untrustworthy.oeg,0.6711187177742146,False,9174762390,0.24778039590070589,True,prospect,4
269,Elijah,Araceli,WILLIAMS,Elijah.WILLIAMS@donotcontact.cbm,0.7276364508324653,False,(173)264447,0.20363683960003198,True,prospect,8
269,Elijah,Araceli,WILLIAMS,Elijah.WILLIAMS@untrustworthy.oeg,0.6567872915267546,True,(173)264447,0.20363683960003198,True,prospect,8
270,Michael,Sabrina,CRAVEN,Michael.CRAVEN@untrustworthy.oeg,0.4966398245238207,True,,,,lead,1
270,Michael,Sabrina,CRAVEN,Michael.CRAVEN@untrustworthy.oeg,0.2490618251020168,False,,,,lead,1
270,Michael,Sabrina,CRAVEN,MichaelCRAVEN@fakedomain.eru,0.5532456772111652,False,,,,lead,1
270,Michael,Sabrina,CRAVEN,MCRAVEN@untrustworthy.oeg,0.4306056439644391,False,,,,lead,1
271,Jessica,Kinley,GARY,JGARY@untrustworthy.oeg,0.31505416859182234,False,838-75-460,0.9276858725568847,False,customer,6
271,Jessica,Kinley,GARY,JGARY@untrustworthy.oeg,0.31505416859182234,False,(563)511339,0.1420837187707067,False,customer,6
272,Zoe,Eduardo,WALKER,ZWALKER@donotcontact.cbm,0.1892485272576767,False,980-02-938,0.7517197598450891,True,lead,3
273,Gage,Barbara,AMADOR,Gage.AMADOR@untrustworthy.oeg,0.32399214979343804,False,(533)501802,0.32678436083469886,False,prospect,4
273,Gage,Barbara,AMADOR,Gage.AMADOR@mmm.epu,0.4442351624871492,False,(052)648869,0.6827548811869963,True,prospect,4
273,Gage,Barbara,AMADOR,Gage.AMADOR@fakedomain.eru,0.23013125696692938,False,(533)501802,0.32678436083469886,False,prospect,4
273,Gage,Barbara,AMADOR,GAMADOR@mmm.epu,0.7087410578258126,False,(052)648869,0.6827548811869963,True,prospect,4
273,Gage,Barbara,AMADOR,Gage.AMADOR@untrustworthy.oeg,0.32399214979343804,False,(533)501802,0.32678436083469886,False,prospect,4
273,Gage,Barbara,AMADOR,Gage.AMADOR@mmm.epu,0.4442351624871492,False,(052)648869,0.6827548811869963,True,prospect,4
273,Gage,Barbara,AMADOR,Gage.AMADOR@fakedomain.eru,0.23013125696692938,False,(533)501802,0.32678436083469886,False,prospect,4
273,Gage,Barbara,AMADOR,GAMADOR@mmm.epu,0.7087410578258126,False,(052)648869,0.6827548811869963,True,prospect,4
274,Xander,Journey,PERRI,Xander.PERRI@mmm.epu,0.39104448151184257,False,(977)880018,0.954748826114608,True,prospect,6
274,Xander,Journey,PERRI,XanderPERRI@mmm.epu,0.2823193824204089,False,(790)008931,0.35804017544174704,False,prospect,6
274,Xander,Journey,PERRI,XanderPERRI@untrustworthy.oeg,0.15963642914400045,False,(717)623298,0.10395933565386795,False,prospect,6
274,Xander,Journey,PERRI,XPERRI@mmm.epu,0.53178415428321,True,(977)880018,0.954748826114608,True,prospect,6
274,Xander,Journey,PERRI,XanderPERRI@untrustworthy.oeg,0.2162700388480132,False,(790)008931,0.35804017544174704,False,prospect,6
274,Xander,Journey,PERRI,Xander.PERRI@mmm.epu,0.39104448151184257,False,(717)623298,0.10395933565386795,False,prospect,6
274,Xander,Journey,PERRI,XanderPERRI@mmm.epu,0.2823193824204089,False,(977)880018,0.954748826114608,True,prospect,6
274,Xander,Journey,PERRI,XanderPERRI@untrustworthy.oeg,0.15963642914400045,False,(790)008931,0.35804017544174704,False,prospect,6
274,Xander,Journey,PERRI,XPERRI@mmm.epu,0.53178415428321,True,(717)623298,0.10395933565386795,False,prospect,6
274,Xander,Journey,PERRI,XanderPERRI@untrustworthy.oeg,0.2162700388480132,False,(977)880018,0.954748826114608,True,prospect,6
274,Xander,Journey,PERRI,Xander.PERRI@mmm.epu,0.39104448151184257,False,(790)008931,0.35804017544174704,False,prospect,6
274,Xander,Journey,PERRI,XanderPERRI@mmm.epu,0.2823193824204089,False,(717)623298,0.10395933565386795,False,prospect,6
274,Xander,Journey,PERRI,XanderPERRI@untrustworthy.oeg,0.15963642914400045,False,(977)880018,0.954748826114608,True,prospect,6
274,Xander,Journey,PERRI,XPERRI@mmm.epu,0.53178415428321,True,(790)008931,0.35804017544174704,False,prospect,6
274,Xander,Journey,PERRI,XanderPERRI@untrustworthy.oeg,0.2162700388480132,False,(717)623298,0.10395933565386795,False,prospect,6
275,Sofia,Brett,SHIPMAN,,,,,,,lapsed,8
276,Hunter,Ellen,BECERRA,Hunter.BECERRA@donotcontact.cbm,0.34932703073382765,False,,,,lead,0
276,Hunter,Ellen,BECERRA,HunterBECERRA@mmm.epu,0.9410648760655596,False,,,,lead,0
276,Hunter,Ellen,BECERRA,Hunter.BECERRA@mmm.epu,0.6864986085219048,False,,,,lead,0
276,Hunter,Ellen,BECERRA,Hunter.BECERRA@mmm.epu,0.04555768754654632,True,,,,lead,0
276,Hunter,Ellen,BECERRA,HBECERRA@untrustworthy.oeg,0.4059532009834991,False,,,,lead,0
277,Nathan,Brady,HAWKINS,Nathan.HAWKINS@mmm.epu,0.9391467862077573,False,3527736783,0.6151783443552377,False,lead,9
277,Nathan,Brady,HAWKINS,Nathan.HAWKINS@mmm.epu,0.19808132921528465,False,3527736783,0.6151783443552377,False,lead,9
277,Nathan,Brady,HAWKINS,Nathan.HAWKINS@untrustworthy.oeg,0.6049278499894075,True,3527736783,0.6151783443552377,False,lead,9
277,Nathan,Brady,HAWKINS,NHAWKINS@mmm.epu,0.7059350352606784,False,3527736783,0.6151783443552377,False,lead,9
277,Nathan,Brady,HAWKINS,Nathan.HAWKINS@fakedomain.eru,0.49333968421900265,False,3527736783,0.6151783443552377,False,lead,9
278,Mark,Janae,LYNCH,Mark.LYNCH@untrustworthy.oeg,0.5571713230798592,False,,,,lead,9
278,Mark,Janae,LYNCH,MarkLYNCH@mmm.epu,0.7693661569982876,False,,,,lead,9
278,Mark,Janae,LYNCH,MLYNCH@fakedomain.eru,0.11362531875740589,False,,,,lead,9
278,Mark,Janae,LYNCH,MLYNCH@fakedomain.eru,0.62600965074022,False,,,,lead,9
278,Mark,Janae,LYNCH,MarkLYNCH@mmm.epu,0.22322935757755602,False,,,,lead,9
279,Caden,Ava,ORTIZ,Caden.ORTIZ@untrustworthy.oeg,0.3464829022974897,True,,,,lapsed,10
279,Caden,Ava,ORTIZ,CadenORTIZ@untrustworthy.oeg,0.5484446830752815,False,,,,lapsed,10
279,Caden,Ava,ORTIZ,Caden.ORTIZ@fakedomain.eru,0.27680452418721024,True,,,,lapsed,10
279,Caden,Ava,ORTIZ,CadenORTIZ@donotcontact.cbm,0.26071602019214135,False,,,,lapsed,10
279,Caden,Ava,ORTIZ,CadenORTIZ@mmm.epu,0.9349484438749693,False,,,,lapsed,10
280,Grant,Precious,BOULDIN,GrantBOULDIN@donotcontact.cbm,0.24291012137454648,True,1313299295,0.8218814826719779,False,customer,0
280,Grant,Precious,BOULDIN,GrantBOULDIN@mmm.epu,0.5257524934236916,True,(551)519546,0.7277298897899529,True,customer,0
280,Grant,Precious,BOULDIN,GrantBOULDIN@untrustworthy.oeg,0.3604149494628329,False,(303)662250,0.2591835657348518,False,customer,0
280,Grant,Precious,BOULDIN,GrantBOULDIN@fakedomain.eru,0.322932296382924,True,1313299295,0.8218814826719779,False,customer,0
280,Grant,Precious,BOULDIN,GBOULDIN@donotcontact.cbm,0.06376821221466,False,(551)519546,0.7277298897899529,True,customer,0
280,Grant,Precious,BOULDIN,GrantBOULDIN@donotcontact.cbm,0.24291012137454648,True,(303)662250,0.2591835657348518,False,customer,0
280,Grant,Precious,BOULDIN,GrantBOULDIN@mmm.epu,0.5257524934236916,True,1313299295,0.8218814826719779,False,customer,0
280,Grant,Precious,BOULDIN,GrantBOULDIN@untrustworthy.oeg,0.3604149494628329,False,(551)519546,0.7277298897899529,True,customer,0
280,Grant,Precious,BOULDIN,GrantBOULDIN@fakedomain.eru,0.322932296382924,True,(303)662250,0.2591835657348518,False,customer,0
280,Grant,Precious,BOULDIN,GBOULDIN@donotcontact.cbm,0.06376821221466,False,1313299295,0.8218814826719779,False,customer,0
280,Grant,Precious,BOULDIN,GrantBOULDIN@donotcontact.cbm,0.24291012137454648,True,(551)519546,0.7277298897899529,True,customer,0
280,Grant,Precious,BOULDIN,GrantBOULDIN@mmm.epu,0.5257524934236916,True,(303)662250,0.2591835657348518,False,customer,0
280,Grant,Precious,BOULDIN,GrantBOULDIN@untrustworthy.oeg,0.3604149494628329,False,1313299295,0.8218814826719779,False,customer,0
280,Grant,Precious,BOULDIN,GrantBOULDIN@fakedomain.eru,0.322932296382924,True,(551)519546,0.7277298897899529,True,customer,0
280,Grant,Precious,BOULDIN,GBOULDIN@donotcontact.cbm,0.06376821221466,False,(303)662250,0.2591835657348518,False,customer,0
281,Adrian,Theodore,MILLER,,,,7443460171,0.7671247650990679,True,prospect,9
282,Marina,Finnegan,GODINEZ,,,,4955809875,0.8341156332091993,False,lead,1
282,Marina,Finnegan,GODINEZ,,,,(440)370115,0.3017934351415448,False,lead,1
282,Marina,Finnegan,GODINEZ,,,,7946774376,0.518985884323335,True,lead,1
283,Henry,Jameson,WEIMER,HenryWEIMER@fakedomain.eru,0.031693434788456654,False,,,,prospect,10
283,Henry,Jameson,WEIMER,HenryWEIMER@mmm.epu,0.17154790386156593,False,,,,prospect,10
284,Genesis,Charity,PHILLIPS,Genesis.PHILLIPS@mmm.epu,0.48293903830597895,False,9114178454,0.2167740578705586,False,lead,6
284,Genesis,Charity,PHILLIPS,Genesis.PHILLIPS@fakedomain.eru,0.6967750358014566,False,9114178454,0.2167740578705586,False,lead,6
284,Genesis,Charity,PHILLIPS,Genesis.PHILLIPS@fakedomain.eru,0.9227373502494195,True,9114178454,0.2167740578705586,False,lead,6
285,Jayden,Angie,MERRY,,,,9315403765,0.7974580021025437,False,lead,1
285,Jayden,Angie,MERRY,,,,9808108682,0.6309313087045073,False,lead,1
286,Sophia,Makenna,DASILVA,Sophia.DASILVA@donotcontact.cbm,0.9335339748013145,False,4666765711,0.013066771906321883,False,lead,4
287,Audrey,Lainey,WORLEY,Audrey.WORLEY@mmm.epu,0.3251130629500081,False,8768798869,0.6129974518640897,False,prospect,8
287,Audrey,Lainey,WORLEY,AudreyWORLEY@mmm.epu,0.18933247343428627,False,8768798869,0.6129974518640897,False,prospect,8
288,Brayden,Irene,WOODARD,BWOODARD@mmm.epu,0.6310289671330879,False,,,,prospect,10
288,Brayden,Irene,WOODARD,BraydenWOODARD@fakedomain.eru,0.08405508419780883,False,,,,prospect,10
289,Samuel,Braelyn,EARLY,SEARLY@donotcontact.cbm,0.10825571768115716,True,,,,lead,4
289,Samuel,Braelyn,EARLY,SEARLY@donotcontact.cbm,0.5598879340069401,False,,,,lead,4
289,Samuel,Braelyn,EARLY,SEARLY@mmm.epu,0.7277510620154334,False,,,,lead,4
289,Samuel,Braelyn,EARLY,SamuelEARLY@mmm.epu,0.12522501859242685,False,,,,lead,4
289,Samuel,Braelyn,EARLY,Samuel.EARLY@fakedomain.eru,0.8673621793209931,True,,,,lead,4
290,Enrique,Milo,SANFORD,EnriqueSANFORD@mmm.epu,0.28621612254460815,True,,,,prospect,6
290,Enrique,Milo,SANFORD,Enrique.SANFORD@fakedomain.eru,0.6792315836680487,False,,,,prospect,6
291,Ethan,Elisa,NICHOLS,EthanNICHOLS@fakedomain.eru,0.912543077180921,False,9152699706,0.8400545009849456,False,lead,5
291,Ethan,Elisa,NICHOLS,EthanNICHOLS@fakedomain.eru,0.912543077180921,False,(180)948991,0.30340512560980204,False,lead,5
292,Eva,Cadence,KERR,Eva.KERR@mmm.epu,0.22820334354832483,True,981-16-860,0.2744161925993326,False,lead,1
292,Eva,Cadence,KERR,Eva.KERR@untrustworthy.oeg,0.06980082168857704,False,981-16-860,0.2744161925993326,False,lead,1
293,Alexia,Angelina,WILSON,AlexiaWILSON@fakedomain.eru,0.3658483276799819,False,,,,lead,8
294,Wilson,Johnny,RAMER,Wilson.RAMER@untrustworthy.oeg,0.7415234536816656,False,,,,customer,10
294,Wilson,Johnny,RAMER,Wilson.RAMER@mmm.epu,0.33179922641781623,True,,,,customer,10
294,Wilson,Johnny,RAMER,Wilson.RAMER@fakedomain.eru,0.6217209949622966,False,,,,customer,10
294,Wilson,Johnny,RAMER,Wilson.RAMER@untrustworthy.oeg,0.603097292460059,False,,,,customer,10
294,Wilson,Johnny,RAMER,WilsonRAMER@donotcontact.cbm,0.43961839294031657,True,,,,customer,10
295,Jacob,Anastasia,GARCIA,Jacob.GARCIA@fakedomain.eru,0.35335696550131346,True,0545706200,0.315368831370325,False,customer,0
295,Jacob,Anastasia,GARCIA,Jacob.GARCIA@donotcontact.cbm,0.6880626815341595,False,(599)873391,0.5018930231733624,True,customer,0
295,Jacob,Anastasia,GARCIA,Jacob.GARCIA@fakedomain.eru,0.35335696550131346,True,0545706200,0.315368831370325,False,customer,0
295,Jacob,Anastasia,GARCIA,Jacob.GARCIA@donotcontact.cbm,0.6880626815341595,False,(599)873391,0.5018930231733624,True,customer,0
296,Faith,Oscar,CRAWFORD,,,,,,,lead,5
297,Marcus,Juliet,JACKS,Marcus.JACKS@fakedomain.eru,0.9373646273567952,False,(011)963983,0.7423564638629976,True,lapsed,1
297,Marcus,Juliet,JACKS,Marcus.JACKS@donotcontact.cbm,0.3105083319547729,True,6415816713,0.9491452257349055,True,lapsed,1
297,Marcus,Juliet,JACKS,Marcus.JACKS@mmm.epu,0.6399318730442078,False,(011)963983,0.7423564638629976,True,lapsed,1
297,Marcus,Juliet,JACKS,Marcus.JACKS@fakedomain.eru,0.9373646273567952,False,6415816713,0.9491452257349055,True,lapsed,1
297,Marcus,Juliet,JACKS,Marcus.JACKS@donotcontact.cbm,0.3105083319547729,True,(011)963983,0.7423564638629976,True,lapsed,1
297,Marcus,Juliet,JACKS,Marcus.JACKS@mmm.epu,0.6399318730442078,False,6415816713,0.9491452257349055,True,lapsed,1
298,Bella,Nia,PARKER,Bella.PARKER@mmm.epu,0.3317337110014741,True,(867)530546,0.21047714447656263,False,customer,2
298,Bella,Nia,PARKER,BPARKER@fakedomain.eru,0.444443470347025,False,(867)530546,0.21047714447656263,False,customer,2
298,Bella,Nia,PARKER,Bella.PARKER@donotcontact.cbm,0.8238131002719878,False,(867)530546,0.21047714447656263,False,customer,2
298,Bella,Nia,PARKER,Bella.PARKER@mmm.epu,0.151609078480764,True,(867)530546,0.21047714447656263,False,customer,2
298,Bella,Nia,PARKER,BPARKER@fakedomain.eru,0.2904715749755977,False,(867)530546,0.21047714447656263,False,customer,2
299,Lily,Cohen,FRANKLIN,LFRANKLIN@fakedomain.eru,0.2649355169491511,True,2251939953,0.9459397023077177,True,prospect,10
299,Lily,Cohen,FRANKLIN,Lily.FRANKLIN@untrustworthy.oeg,0.5851320607909481,False,2251939953,0.9459397023077177,True,prospect,10
299,Lily,Cohen,FRANKLIN,LilyFRANKLIN@untrustworthy.oeg,0.20093160434815305,False,2251939953,0.9459397023077177,True,prospect,10
299,Lily,Cohen,FRANKLIN,LilyFRANKLIN@fakedomain.eru,0.10482128367519283,False,2251939953,0.9459397023077177,True,prospect,10
299,Lily,Cohen,FRANKLIN,Lily.FRANKLIN@donotcontact.cbm,0.4770661742857569,False,2251939953,0.9459397023077177,True,prospect,10
300,Devin,Julie,RUIZ,,,,,,,customer,1
301,Megan,Rogelio,BARTON,MBARTON@fakedomain.eru,0.5808665657741732,False,186-45-396,0.8825272039249538,False,lead,7
301,Megan,Rogelio,BARTON,Megan.BARTON@untrustworthy.oeg,0.1426216674682701,False,1590524576,0.7505696903587331,True,lead,7
301,Megan,Rogelio,BARTON,MeganBARTON@untrustworthy.oeg,0.1619011055635149,False,186-45-396,0.8825272039249538,False,lead,7
301,Megan,Rogelio,BARTON,MBARTON@mmm.epu,0.2289811019914869,False,1590524576,0.7505696903587331,True,lead,7
301,Megan,Rogelio,BARTON,Megan.BARTON@untrustworthy.oeg,0.5305917214877703,True,186-45-396,0.8825272039249538,False,lead,7
301,Megan,Rogelio,BARTON,MBARTON@fakedomain.eru,0.5808665657741732,False,1590524576,0.7505696903587331,True,lead,7
301,Megan,Rogelio,BARTON,Megan.BARTON@untrustworthy.oeg,0.1426216674682701,False,186-45-396,0.8825272039249538,False,lead,7
301,Megan,Rogelio,BARTON,MeganBARTON@untrustworthy.oeg,0.1619011055635149,False,1590524576,0.7505696903587331,True,lead,7
301,Megan,Rogelio,BARTON,MBARTON@mmm.epu,0.2289811019914869,False,186-45-396,0.8825272039249538,False,lead,7
301,Megan,Rogelio,BARTON,Megan.BARTON@untrustworthy.oeg,0.5305917214877703,True,1590524576,0.7505696903587331,True,lead,7
302,Emma,Mohammad,DILLARD,Emma.DILLARD@donotcontact.cbm,0.8171375760401709,False,4196430804,0.612651049301397,False,lead,7
302,Emma,Mohammad,DILLARD,EDILLARD@donotcontact.cbm,0.1818261688092987,False,4196430804,0.612651049301397,False,lead,7
303,Nathan,Ainsley,HASTINGS,Nathan.HASTINGS@mmm.epu,0.25307029774925693,False,,,,lead,3
303,Nathan,Ainsley,HASTINGS,Nathan.HASTINGS@fakedomain.eru,0.767188658690323,True,,,,lead,3
303,Nathan,Ainsley,HASTINGS,Nathan.HASTINGS@untrustworthy.oeg,0.7999568055239141,False,,,,lead,3
303,Nathan,Ainsley,HASTINGS,NHASTINGS@mmm.epu,0.548089002430882,False,,,,lead,3
304,Charity,Krystal,GOFF,CharityGOFF@donotcontact.cbm,0.4100727745925382,False,0208277060,0.34285616590670476,False,customer,0
304,Charity,Krystal,GOFF,CGOFF@fakedomain.eru,0.4955638726466016,False,0208277060,0.34285616590670476,False,customer,0
304,Charity,Krystal,GOFF,Charity.GOFF@untrustworthy.oeg,0.08532470001501313,False,0208277060,0.34285616590670476,False,customer,0
304,Charity,Krystal,GOFF,CGOFF@fakedomain.eru,0.46872620384240826,True,0208277060,0.34285616590670476,False,customer,0
305,Levi,Arthur,LEWIN,Levi.LEWIN@donotcontact.cbm,0.6969587210014161,False,,,,customer,10
305,Levi,Arthur,LEWIN,LLEWIN@fakedomain.eru,0.531054653321651,False,,,,customer,10
305,Levi,Arthur,LEWIN,LeviLEWIN@mmm.epu,0.2948597433409619,True,,,,customer,10
305,Levi,Arthur,LEWIN,Levi.LEWIN@donotcontact.cbm,0.031871141038613104,False,,,,customer,10
305,Levi,Arthur,LEWIN,Levi.LEWIN@fakedomain.eru,0.4871375723627971,True,,,,customer,10
306,Khloe,Selena,LAWSON,KLAWSON@untrustworthy.oeg,0.32527587502112665,True,(226)471551,0.9865052506734395,False,customer,4
306,Khloe,Selena,LAWSON,KLAWSON@mmm.epu,0.34205479948426953,False,718-22-337,0.46500158265714575,False,customer,4
306,Khloe,Selena,LAWSON,Khloe.LAWSON@donotcontact.cbm,0.4696317276574108,False,(226)471551,0.9865052506734395,False,customer,4
306,Khloe,Selena,LAWSON,KLAWSON@untrustworthy.oeg,0.32527587502112665,True,718-22-337,0.46500158265714575,False,customer,4
306,Khloe,Selena,LAWSON,KLAWSON@mmm.epu,0.34205479948426953,False,(226)471551,0.9865052506734395,False,customer,4
306,Khloe,Selena,LAWSON,Khloe.LAWSON@donotcontact.cbm,0.4696317276574108,False,718-22-337,0.46500158265714575,False,customer,4
307,John,Cedric,LYNCH,,,,,,,customer,1
308,Barbara,Tamara,TORREZ,Barbara.TORREZ@untrustworthy.oeg,0.14098412671206695,False,(728)941909,0.5765207981489414,True,lead,9
308,Barbara,Tamara,TORREZ,BTORREZ@donotcontact.cbm,0.0010753987043976565,True,(728)941909,0.5765207981489414,True,lead,9
308,Barbara,Tamara,TORREZ,Barbara.TORREZ@untrustworthy.oeg,0.5668542941212065,False,(728)941909,0.5765207981489414,True,lead,9
308,Barbara,Tamara,TORREZ,Barbara.TORREZ@untrustworthy.oeg,0.019987633094939894,False,(728)941909,0.5765207981489414,True,lead,9
308,Barbara,Tamara,TORREZ,Barbara.TORREZ@donotcontact.cbm,0.42086883289914345,False,(728)941909,0.5765207981489414,True,lead,9
309,Alexander,Izabella,SCHULTZ,Alexander.SCHULTZ@fakedomain.eru,0.13992976065640816,False,,,,lead,6
309,Alexander,Izabella,SCHULTZ,Alexander.SCHULTZ@untrustworthy.oeg,0.8863653999141209,False,,,,lead,6
309,Alexander,Izabella,SCHULTZ,AlexanderSCHULTZ@donotcontact.cbm,0.8831252821630902,True,,,,lead,6
309,Alexander,Izabella,SCHULTZ,ASCHULTZ@mmm.epu,0.028969773419842748,False,,,,lead,6
309,Alexander,Izabella,SCHULTZ,Alexander.SCHULTZ@donotcontact.cbm,0.48716323181986254,False,,,,lead,6
310,Joslyn,Corinne,BROPHY,Joslyn.BROPHY@mmm.epu,0.1455307347134127,True,8425489233,0.9601636489350897,False,customer,9
310,Joslyn,Corinne,BROPHY,Joslyn.BROPHY@mmm.epu,0.9664399607718545,False,8425489233,0.9601636489350897,False,customer,9
311,Gemma,Hallie,BRUNNER,Gemma.BRUNNER@mmm.epu,0.0821500553476503,False,(843)656529,0.821526409653404,False,lapsed,1
311,Gemma,Hallie,BRUNNER,Gemma.BRUNNER@mmm.epu,0.6716031713151367,False,(843)656529,0.821526409653404,False,lapsed,1
311,Gemma,Hallie,BRUNNER,GemmaBRUNNER@mmm.epu,0.3812794253280418,True,(843)656529,0.821526409653404,False,lapsed,1
311,Gemma,Hallie,BRUNNER,GemmaBRUNNER@untrustworthy.oeg,0.9669198747978155,False,(843)656529,0.821526409653404,False,lapsed,1
312,Josiah,Ariel,KENNY,Josiah.KENNY@untrustworthy.oeg,0.8990895488107217,True,(037)206958,0.1782890566751627,False,lead,8
312,Josiah,Ariel,KENNY,JKENNY@untrustworthy.oeg,0.37590639232771494,False,(067)699081,0.8147927869626274,False,lead,8
312,Josiah,Ariel,KENNY,Josiah.KENNY@donotcontact.cbm,0.7191008053405812,False,(037)206958,0.1782890566751627,False,lead,8
312,Josiah,Ariel,KENNY,Josiah.KENNY@fakedomain.eru,0.3369453190244114,False,(067)699081,0.8147927869626274,False,lead,8
312,Josiah,Ariel,KENNY,Josiah.KENNY@untrustworthy.oeg,0.8990895488107217,True,(037)206958,0.1782890566751627,False,lead,8
312,Josiah,Ariel,KENNY,JKENNY@untrustworthy.oeg,0.37590639232771494,False,(067)699081,0.8147927869626274,False,lead,8
312,Josiah,Ariel,KENNY,Josiah.KENNY@donotcontact.cbm,0.7191008053405812,False,(037)206958,0.1782890566751627,False,lead,8
312,Josiah,Ariel,KENNY,Josiah.KENNY@fakedomain.eru,0.3369453190244114,False,(067)699081,0.8147927869626274,False,lead,8
313,Elizabeth,Brooke,BLANCHARD,ElizabethBLANCHARD@untrustworthy.oeg,0.2444518138477363,False,,,,prospect,2
313,Elizabeth,Brooke,BLANCHARD,Elizabeth.BLANCHARD@fakedomain.eru,0.20620131382798146,True,,,,prospect,2
313,Elizabeth,Brooke,BLANCHARD,Elizabeth.BLANCHARD@mmm.epu,0.4926565439317736,False,,,,prospect,2
314,Gabriel,Shyanne,MATTHEWS,Gabriel.MATTHEWS@donotcontact.cbm,0.36681658436344633,False,(158)474651,0.6422502430888921,False,lead,4
314,Gabriel,Shyanne,MATTHEWS,GMATTHEWS@mmm.epu,0.3432269332262111,False,(158)474651,0.6422502430888921,False,lead,4
314,Gabriel,Shyanne,MATTHEWS,GabrielMATTHEWS@fakedomain.eru,0.8241614535068261,True,(158)474651,0.6422502430888921,False,lead,4
315,Kaitlyn,Josephine,SCHELL,,,,,,,lead,10
316,Brayden,Alyson,GRAHAM,Brayden.GRAHAM@fakedomain.eru,0.9001514800727415,True,5204245642,0.6634244428138041,False,lead,0
316,Brayden,Alyson,GRAHAM,Brayden.GRAHAM@donotcontact.cbm,0.19336009962224987,True,5577353923,0.7315171604664155,True,lead,0
316,Brayden,Alyson,GRAHAM,Brayden.GRAHAM@fakedomain.eru,0.9001514800727415,True,(345)645020,0.24201684009888202,False,lead,0
316,Brayden,Alyson,GRAHAM,Brayden.GRAHAM@donotcontact.cbm,0.19336009962224987,True,5204245642,0.6634244428138041,False,lead,0
316,Brayden,Alyson,GRAHAM,Brayden.GRAHAM@fakedomain.eru,0.9001514800727415,True,5577353923,0.7315171604664155,True,lead,0
316,Brayden,Alyson,GRAHAM,Brayden.GRAHAM@donotcontact.cbm,0.19336009962224987,True,(345)645020,0.24201684009888202,False,lead,0
317,Gael,Leilani,DAVIS,Gael.DAVIS@mmm.epu,0.6200681394555264,True,,,,customer,5
317,Gael,Leilani,DAVIS,GaelDAVIS@untrustworthy.oeg,0.9037110344313823,False,,,,customer,5
317,Gael,Leilani,DAVIS,Gael.DAVIS@mmm.epu,0.10820849332052962,False,,,,customer,5
317,Gael,Leilani,DAVIS,GaelDAVIS@untrustworthy.oeg,0.7030984526861322,False,,,,customer,5
318,Rebekah,Carson,BAUM,,,,,,,lead,9
319,Joshua,Chase,LYNCH,JoshuaLYNCH@untrustworthy.oeg,0.4207813582322014,True,(541)382092,0.012951183528916999,True,lead,7
319,Joshua,Chase,LYNCH,JoshuaLYNCH@untrustworthy.oeg,0.4207813582322014,True,6613583680,0.9566364644946258,False,lead,7
320,Joseph,Elisha,FULLMER,JFULLMER@untrustworthy.oeg,0.27915531392146775,True,4610371670,0.195052821283212,False,customer,10
320,Joseph,Elisha,FULLMER,JFULLMER@untrustworthy.oeg,0.976631434839367,False,(501)015936,0.12687059761302555,True,customer,10
320,Joseph,Elisha,FULLMER,Joseph.FULLMER@untrustworthy.oeg,0.3735227592711352,True,896-37-663,0.45741686872625886,False,customer,10
320,Joseph,Elisha,FULLMER,Joseph.FULLMER@donotcontact.cbm,0.01302769807151738,False,4610371670,0.195052821283212,False,customer,10
320,Joseph,Elisha,FULLMER,JFULLMER@donotcontact.cbm,0.6491160542494357,True,(501)015936,0.12687059761302555,True,customer,10
320,Joseph,Elisha,FULLMER,JFULLMER@untrustworthy.oeg,0.27915531392146775,True,896-37-663,0.45741686872625886,False,customer,10
